study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	se	sd	unit	comments
Cho2021	NA	all	37.0	DAP10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_DAP10	6.0	hr	NA	19.2595068439666	26.9154858554391	1.25863519631715	7.6559790114725	ng/ml	NA
Cho2021	NA	all	37.0	DAP10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_DAP10	8.0	hr	NA	14.434376382174	19.6980071898249	0.865335574327088	5.2636308076509	ng/ml	NA
Cho2021	NA	all	37.0	DAP10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_DAP10	12.0	hr	NA	9.0917365031973	12.9190288700689	0.629202989235215	3.8272923668716	ng/ml	NA
Cho2021	NA	all	37.0	DAP10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_DAP10	16.0	hr	NA	6.61944970956353	9.49026755414957	0.471959546388094	2.87081784458604	ng/ml	NA
Cho2021	NA	all	37.0	DAP10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_DAP10	24.0	hr	NA	4.54522920763907	7.41651181146818	0.472035952336995	2.87128260382911	ng/ml	NA
Cho2021	NA	all	37.0	RC10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_RC10	0.0	hr	NA	0.0	NA	NA	NA	ng/ml	set to zero
Cho2021	NA	all	37.0	RC10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_RC10	0.167	hr	NA	7.41395563563123	31.8163720738559	4.01173255024774	24.4024164382247	ng/ml	NA
Cho2021	NA	all	37.0	RC10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_RC10	0.33	hr	NA	75.8309314317446	138.988924012638	10.3831100205381	63.1579925808934	ng/ml	NA
Cho2021	NA	all	37.0	RC10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_RC10	0.5	hr	NA	163.388551895404	251.426036277557	14.4732732773372	88.037484382153	ng/ml	NA
Cho2021	NA	all	37.0	RC10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_RC10	0.75	hr	NA	202.138550927156	266.731952430342	10.6190897937321	64.593401503186	ng/ml	NA
Cho2021	NA	all	37.0	RC10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_RC10	1.0	hr	NA	183.95205698568	231.798556302871	7.86591603385267	47.846499317191	ng/ml	NA
Cho2021	NA	all	37.0	RC10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_RC10	1.5	hr	NA	123.176652664503	163.846107370229	6.68601716788245	40.669454705726	ng/ml	NA
Cho2021	NA	all	37.0	RC10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_RC10	2.0	hr	NA	84.8888567000075	116.467388231211	5.19147860432015	31.5785315312035	ng/ml	NA
Cho2021	NA	all	37.0	RC10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_RC10	3.0	hr	NA	53.7692749213583	28.8879240831262	4.09046888059466	24.8813508382321	ng/ml	NA
Cho2021	NA	all	37.0	RC10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_RC10	4.0	hr	NA	39.8732059324963	22.1684349464862	2.91064642057333	17.7047709860101	ng/ml	NA
Cho2021	NA	all	37.0	RC10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_RC10	6.0	hr	NA	20.2159813662521	11.6025983140077	1.41603145106211	8.6133830522444	ng/ml	NA
Cho2021	NA	all	37.0	RC10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_RC10	8.0	hr	NA	14.4339116229309	7.25733177070885	1.17982246002134	7.17657985222205	ng/ml	NA
Cho2021	NA	all	37.0	RC10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_RC10	12.0	hr	NA	8.61233734394676	4.7855097363182	0.629126583286319	3.82682760762856	ng/ml	NA
Cho2021	NA	all	37.0	RC10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_RC10	16.0	hr	NA	6.61898495032045	3.74863186497743	0.4718831404392	2.87035308534302	ng/ml	NA
Cho2021	NA	all	37.0	RC10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_RC10	24.0	hr	NA	4.54522920763907	1.19594172228864	0.550619470786117	3.34928748535043	ng/ml	NA
