study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	timeraw	mean_unit	value_unit
FDAMB102002		MAD100	6.0	DAP100M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	14.0	hr		0.00016523242072574002	80.82441670578	3.2443671131095726e-05	1.3245073275641615e-05		14.0	mole/meter^3	ng/ml
FDAMB102002		MAD100	6.0	DAP100M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	18.0	hr		0.0001276947741686984	64.5979860129871	3.029557005307005e-05	1.2368114682794054e-05		18.0	mole/meter^3	ng/ml
FDAMB102002		MAD100	6.0	DAP100M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	22.0	hr		0.00010437149001050962	50.4850763081105	1.9102244640862575e-05	7.798458718654637e-06		22.0	mole/meter^3	ng/ml
FDAMB102002		MAD100	6.0	DAP100M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	24.0	hr		9.868496314691287e-05	49.3663089605716	2.2052549382825228e-05	9.002915585908317e-06		24.0	mole/meter^3	ng/ml
FDAMB102002		MAD100	6.0	DAP100M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	144.0	hr		0.00012783694129725148	87.0870963575626	8.515608186045914e-05	3.476482484213322e-05		0.0	mole/meter^3	ng/ml
FDAMB102002		MAD100	6.0	DAP100M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	144.2	hr		0.00014523912460438526					0.2	mole/meter^3	ng/ml
FDAMB102002		MAD100	6.0	DAP100M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	144.5	hr		0.0013128155585319671	830.172974499213	0.00071757767970879	0.00029294986101613895		0.5	mole/meter^3	ng/ml
FDAMB102002		MAD100	6.0	DAP100M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	145.0	hr		0.002511648792728256	1166.74136625637	0.00034190565145458335	0.00013958239770626708		1.0	mole/meter^3	ng/ml
FDAMB102002		MAD100	6.0	DAP100M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	145.5	hr		0.0021186338605701555	984.173333562911	0.00028840532656842095	0.00011774098153223001		1.5	mole/meter^3	ng/ml
FDAMB102002		MAD100	6.0	DAP100M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	146.0	hr		0.0019458278179243168					2.0	mole/meter^3	ng/ml
FDAMB102002		MAD100	6.0	DAP100M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	148.0	hr		0.0009440970661690942	438.563346933648	0.00012851801708083443	5.246726076705621e-05		4.0	mole/meter^3	ng/ml
FDAMB102002		MAD100	6.0	DAP100M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	150.0	hr		0.0005850115682082163					6.0	mole/meter^3	ng/ml
FDAMB102002		MAD100	6.0	DAP100M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	151.99794896543403	hr		0.0004934707913063153	226.807911027417	6.124402485277825e-05	2.5002768447273057e-05		7.99794896543403	mole/meter^3	ng/ml
FDAMB102002		MAD100	6.0	DAP100M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	154.0	hr		0.00033649583767865335	154.659443593981	4.176206537188076e-05	1.704929179431041e-05		10.0	mole/meter^3	ng/ml
FDAMB102002		MAD100	6.0	DAP100M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	156.0	hr		0.00030254523694214097					12.0	mole/meter^3	ng/ml
FDAMB102002		MAD100	6.0	DAP100M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	158.0	hr		0.00025793261159109065					14.0	mole/meter^3	ng/ml
FDAMB102002		MAD100	6.0	DAP100M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	162.0	hr		0.00016326456544824946	75.0392843639064	2.0262555109738985e-05	8.272153483980752e-06		18.0	mole/meter^3	ng/ml
FDAMB102002		MAD100	6.0	DAP100M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	166.0	hr		0.0001362605058192395	66.0482677539274	2.527686092771473e-05	1.0319235262032355e-05		22.0	mole/meter^3	ng/ml
FDAMB102002		MAD100	6.0	DAP100M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	168.0	hr		0.0001362605058192395	67.4682285060758	2.8749725979083732e-05	1.1737026482265448e-05		24.0	mole/meter^3	ng/ml
FDAMB102002		MAD100	6.0	DAP100M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	312.0	hr		0.0001489926794376354					0.0	mole/meter^3	ng/ml
FDAMB102002		MAD100	6.0	DAP100M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	312.2	hr		0.00015851514417378356	74.8926955186887	2.4653457124636012e-05	1.0064731725156797e-05		0.2	mole/meter^3	ng/ml
FDAMB102002		MAD100	6.0	DAP100M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	312.5	hr		0.0014746217168822202	874.38769215689	0.0006639095438194893	0.00027103993628694965		0.5	mole/meter^3	ng/ml
FDAMB102002		MAD100	6.0	DAP100M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	313.0	hr		0.0031013485700371753	1624.65941566755	0.0008721576670280018	0.0003560568765791329		1.0	mole/meter^3	ng/ml
FDAMB102002		MAD100	6.0	DAP100M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	313.5	hr		0.0025226934640784552	1216.75122939161	0.0004531724634628844	0.00018500688349401998		1.5	mole/meter^3	ng/ml
FDAMB102002		MAD100	6.0	DAP100M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	314.0	hr		0.0018699054136503367	874.38769215689	0.00026862584705137304	0.00010966604283313018		2.0	mole/meter^3	ng/ml
FDAMB102002		MAD100	6.0	DAP100M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	316.0	hr		0.001070698446607575	521.781634932707	0.00020544753254171346	8.38736039401734e-05		4.0	mole/meter^3	ng/ml
FDAMB102002		MAD100	6.0	DAP100M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	318.0	hr		0.0007011495672911736					6.0	mole/meter^3	ng/ml
FDAMB102002		MAD100	6.0	DAP100M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	319.99794896543403	hr		0.0005586707859908114					7.99794896543403	mole/meter^3	ng/ml
FDAMB102002		MAD100	6.0	DAP100M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	322.0	hr		0.0004056416204083151	197.680634135615	7.783523948611433e-05	3.177610345805155e-05		10.0	mole/meter^3	ng/ml
FDAMB102002		MAD100	6.0	DAP100M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	324.0	hr		0.0003583693423574558					12.0	mole/meter^3	ng/ml
FDAMB102002		MAD100	6.0	DAP100M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	326.0	hr		0.0002945296735279611					14.0	mole/meter^3	ng/ml
FDAMB102002		MAD100	6.0	DAP100M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	330.0	hr		0.00017942477869040097					18.0	mole/meter^3	ng/ml
FDAMB102002		MAD100	6.0	DAP100M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	334.0	hr		0.00015851514417378356	74.8926955186887	2.4653457124636012e-05	1.0064731725156797e-05		22.0	mole/meter^3	ng/ml
FDAMB102002		MAD100	6.0	DAP100M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD100	336.0	hr		0.00015368017458961683	73.3619475374803	2.574460410078412e-05	1.0510190612814076e-05		24.0	mole/meter^3	ng/ml
