study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	timeraw	mean_unit	value_unit
FDAMB102002		MAD10	6.0	DAP10M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD10	14.0	hr		1.8795606149406078e-05	9.19398201021854	3.6905497234897656e-06	1.5066606154865792e-06		14.0	mole/meter^3	ng/ml
FDAMB102002		MAD10	6.0	DAP10M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD10	18.0	hr		1.2698137760323598e-05	6.14216060091012	2.324034407831602e-06	9.487830739764479e-07		18.0	mole/meter^3	ng/ml
FDAMB102002		MAD10	6.0	DAP10M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD10	22.0	hr		9.813363664016995e-06					22.0	mole/meter^3	ng/ml
FDAMB102002		MAD10	6.0	DAP10M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD10	24.0	hr		9.38324752758353e-06					24.0	mole/meter^3	ng/ml
FDAMB102002		MAD10	6.0	DAP10M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD10	144.0	hr		1.3845173525068789e-05					0.0	mole/meter^3	ng/ml
FDAMB102002		MAD10	6.0	DAP10M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD10	144.2	hr		1.4142828614003566e-05					0.2	mole/meter^3	ng/ml
FDAMB102002		MAD10	6.0	DAP10M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD10	144.5	hr		0.00019562028021799754	133.263531026022	0.00013030862931142118	5.319827514907693e-05		0.5	mole/meter^3	ng/ml
FDAMB102002		MAD10	6.0	DAP10M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD10	145.0	hr		0.00031906929175420733	175.712919688528	0.00011068009176715018	4.5184958252322537e-05		1.0	mole/meter^3	ng/ml
FDAMB102002		MAD10	6.0	DAP10M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD10	145.5	hr		0.0002270277806784684	114.827573983428	5.381143830500082e-05	2.1968427695418222e-05		1.5	mole/meter^3	ng/ml
FDAMB102002		MAD10	6.0	DAP10M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD10	146.0	hr		0.0001685577593993421	87.0870963575626	4.4435263758368496e-05	1.814062046566479e-05		2.0	mole/meter^3	ng/ml
FDAMB102002		MAD10	6.0	DAP10M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD10	148.0	hr		9.095998211509419e-05	50.0920785713584	3.155257941711363e-05	1.2881286606761911e-05		4.0	mole/meter^3	ng/ml
FDAMB102002		MAD10	6.0	DAP10M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD10	150.0	hr		6.0077492536301994e-05	29.4321623818723	1.1906136565820922e-05	4.860659899025681e-06		6.0	mole/meter^3	ng/ml
FDAMB102002		MAD10	6.0	DAP10M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD10	151.99794896543403	hr		5.176624591767713e-05					7.99794896543403	mole/meter^3	ng/ml
FDAMB102002		MAD10	6.0	DAP10M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD10	154.0	hr		3.4925769084755654e-05					10.0	mole/meter^3	ng/ml
FDAMB102002		MAD10	6.0	DAP10M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD10	156.0	hr		3.0415838176460912e-05					12.0	mole/meter^3	ng/ml
FDAMB102002		MAD10	6.0	DAP10M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD10	158.0	hr		2.5385039818419166e-05	11.7921646234793	3.4556139383202136e-06	1.4107484828223242e-06		14.0	mole/meter^3	ng/ml
FDAMB102002		MAD10	6.0	DAP10M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD10	162.0	hr		1.787116673377993e-05	8.39049395554481	2.649860469153039e-06	1.081801006499498e-06		18.0	mole/meter^3	ng/ml
FDAMB102002		MAD10	6.0	DAP10M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD10	166.0	hr		1.676637906871063e-05					22.0	mole/meter^3	ng/ml
FDAMB102002		MAD10	6.0	DAP10M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD10	168.0	hr		1.4601352695242218e-05	7.22973538236574	3.0807524629994395e-06	1.2577119263618566e-06		24.0	mole/meter^3	ng/ml
FDAMB102002		MAD10	6.0	DAP10M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD10	312.0	hr		1.4746217168822228e-05	6.96705641743795	2.2934416431755098e-06	9.362936301050346e-07		0.0	mole/meter^3	ng/ml
FDAMB102002		MAD10	6.0	DAP10M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD10	312.2	hr		1.6350222791933927e-05	8.05062497845771	3.3395708076867657e-06	1.3633740731211444e-06		0.2	mole/meter^3	ng/ml
FDAMB102002		MAD10	6.0	DAP10M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD10	312.5	hr		0.00013162951201209204	71.8624868449152	4.412796486927506e-05	1.8015166219530947e-05		0.5	mole/meter^3	ng/ml
FDAMB102002		MAD10	6.0	DAP10M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD10	313.0	hr		0.0002656354340717754	157.51046623957	0.00011959534966686726	4.882459704892649e-05		1.0	mole/meter^3	ng/ml
FDAMB102002		MAD10	6.0	DAP10M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD10	313.5	hr		0.0002160727045758957	108.611156835229	4.9562729495879655e-05	2.023389958741575e-05		1.5	mole/meter^3	ng/ml
FDAMB102002		MAD10	6.0	DAP10M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD10	314.0	hr		0.00017942477869040097	93.9927097907387	5.045762927182378e-05	2.059924089108143e-05		2.0	mole/meter^3	ng/ml
FDAMB102002		MAD10	6.0	DAP10M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD10	316.0	hr		8.890981033619708e-05	45.6239439578659	2.267482342016713e-05	9.256957897853196e-06		4.0	mole/meter^3	ng/ml
FDAMB102002		MAD10	6.0	DAP10M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD10	318.0	hr		6.522596841451404e-05	32.1163703543559	1.332255485397251e-05	5.4389102437453175e-06		6.0	mole/meter^3	ng/ml
FDAMB102002		MAD10	6.0	DAP10M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD10	319.99794896543403	hr		5.197156889353931e-05	26.6691373835476	1.3254399520974735e-05	5.41108594556298e-06		7.99794896543403	mole/meter^3	ng/ml
FDAMB102002		MAD10	6.0	DAP10M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD10	322.0	hr		4.1410561451393717e-05	21.2497712882081	1.0561007442145603e-05	4.311513233832077e-06		10.0	mole/meter^3	ng/ml
FDAMB102002		MAD10	6.0	DAP10M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD10	324.0	hr		3.403371243939414e-05	15.5892460642897	4.093642666689414e-06	1.6712226204458829e-06		12.0	mole/meter^3	ng/ml
FDAMB102002		MAD10	6.0	DAP10M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD10	326.0	hr		2.683924604040962e-05	13.215275860491	5.481978057271082e-06	2.2380081702413284e-06		14.0	mole/meter^3	ng/ml
FDAMB102002		MAD10	6.0	DAP10M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD10	330.0	hr		2.010063481655583e-05	9.69498374370677	3.6108446494562834e-06	1.4741211552711145e-06		18.0	mole/meter^3	ng/ml
FDAMB102002		MAD10	6.0	DAP10M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD10	334.0	hr		1.6519921518062825e-05	8.21860685934963	3.5807132984930062e-06	1.4618200827509901e-06		22.0	mole/meter^3	ng/ml
FDAMB102002		MAD10	6.0	DAP10M14	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD10	336.0	hr		1.536801745896166e-05	7.88607651551496	3.919332196102285e-06	1.600060668818736e-06		24.0	mole/meter^3	ng/ml
