study	name	group_count	parent	measurement_type	count	substance	choice	mean	median	sd	se	min	max	unit	comments
Kasichayanula2011a	SAD50	6.0	SAD	clearance	6.0	creatinine	NA	154.3	NA	23.5	NA	NA	NA	ml/min	NA
Kasichayanula2011a	MAD	36.0	all	healthy	36.0	NA	N	NA	NA	NA	NA	NA	NA	NA	T2DM
Kasichayanula2011a	MAD	36.0	all	disease	36.0	NA	t2dm	NA	NA	NA	NA	NA	NA	NA	NA
Kasichayanula2011a	MAD	36.0	all	sex	36.0	NA	MF	NA	NA	NA	NA	NA	NA	NA	NA
Kasichayanula2011a	MAD	36.0	all	age	36.0	NA	NA	NA	NA	NA	NA	20.0	70.0	yr	NA
Kasichayanula2011a	MAD	36.0	all	bmi	36.0	NA	NA	NA	NA	NA	NA	NA	32.0	kg/m^2	NA
Kasichayanula2011a	MAD	36.0	all	concentration	36.0	glucose	NA	NA	NA	NA	NA	NA	240.0	mg/dl	fasting plasma glucose (FSG, FPG)
Kasichayanula2011a	MAD	36.0	all	hba1c	36.0	NA	NA	NA	NA	NA	NA	6.0	10.0	percent	fasting plasma glucose (FSG, FPG)
Kasichayanula2011a	MAD	36.0	all	concentration	36.0	creatinine	NA	NA	NA	NA	NA	NA	1.5	mg/dl	serum creatinine; <= 1.4 mg/dl for women and 1.5 mg/dl for men
Kasichayanula2011a	MAD0	9.0	MAD	age	9.0	NA	NA	64.0	NA	6.0	NA	NA	NA	yr	NA
Kasichayanula2011a	MAD0	9.0	MAD	weight	9.0	NA	NA	61.0	NA	4.7	NA	NA	NA	kg	NA
Kasichayanula2011a	MAD0	9.0	MAD	bmi	9.0	NA	NA	23.4	NA	1.9	NA	NA	NA	kg/m^2	NA
Kasichayanula2011a	MAD0	9.0	MAD	clearance	9.0	creatinine	NA	103.0	NA	26.0	NA	NA	NA	ml/min	NA
Kasichayanula2011a	MAD2.5	9.0	MAD	age	9.0	NA	NA	65.0	NA	4.0	NA	NA	NA	yr	NA
Kasichayanula2011a	MAD2.5	9.0	MAD	weight	9.0	NA	NA	60.8	NA	7.0	NA	NA	NA	kg	NA
Kasichayanula2011a	MAD2.5	9.0	MAD	bmi	9.0	NA	NA	22.9	NA	1.7	NA	NA	NA	kg/m^2	NA
Kasichayanula2011a	MAD2.5	9.0	MAD	clearance	9.0	creatinine	NA	112.0	NA	21.0	NA	NA	NA	ml/min	NA
Kasichayanula2011a	MAD10	9.0	MAD	weight	9.0	NA	NA	60.2	NA	9.3	NA	NA	NA	kg	NA
Kasichayanula2011a	MAD10	9.0	MAD	bmi	9.0	NA	NA	23.1	NA	2.4	NA	NA	NA	kg/m^2	NA
Kasichayanula2011a	MAD10	9.0	MAD	clearance	9.0	creatinine	NA	103.0	NA	18.0	NA	NA	NA	ml/min	NA
Kasichayanula2011a	MAD20	9.0	MAD	age	9.0	NA	NA	62.0	NA	4.0	NA	NA	NA	yr	NA
Kasichayanula2011a	MAD20	9.0	MAD	weight	9.0	NA	NA	67.4	NA	9.2	NA	NA	NA	kg	NA
Kasichayanula2011a	MAD20	9.0	MAD	bmi	9.0	NA	NA	23.7	NA	2.6	NA	NA	NA	kg/m^2	NA
Kasichayanula2011a	MAD20	9.0	MAD	clearance	9.0	creatinine	NA	103.0	NA	22.0	NA	NA	NA	ml/min	NA
