study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	timeraw	mean_unit	value_unit
Kasichayanula2011a		MAD2.5	9.0	DAP2.5M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD2.5	18.0	hr		3.776776147640637e-06	1.74556282353386	4.924292621904358e-07	1.6414308739681174e-07		18.0	mole/meter^3	ng/ml
Kasichayanula2011a		MAD2.5	9.0	DAP2.5M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD2.5	24.0	hr		3.7978744125916123e-06	1.99526231496887	1.08203283236922e-06	3.6067761078973915e-07		24.0	mole/meter^3	ng/ml
Kasichayanula2011a		MAD2.5	9.0	DAP2.5M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD2.5	312.225225225225	hr		2.9833340834366177e-05	21.4114047529742	2.2533542655065024e-05	7.5111808850216825e-06	Day 14	0.225225225225223	mole/meter^3	ng/ml
Kasichayanula2011a		MAD2.5	9.0	DAP2.5M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD2.5	312.5	hr		0.00011486448262377096	60.3455376901773	3.2725447966356795e-05	1.0908482655452256e-05	Day 14	0.5	mole/meter^3	ng/ml
Kasichayanula2011a		MAD2.5	9.0	DAP2.5M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD2.5	313.0	hr		9.718631505454654e-05	49.3796931771434	2.3583931885563e-05	7.86131062852101e-06	Day 14	1.0	mole/meter^3	ng/ml
Kasichayanula2011a		MAD2.5	9.0	DAP2.5M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD2.5	313.5	hr		6.766234591259415e-05	35.349811050301	1.8794355924653625e-05	6.2647853082178825e-06	Day 14	1.5	mole/meter^3	ng/ml
Kasichayanula2011a		MAD2.5	9.0	DAP2.5M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD2.5	314.0	hr		4.843795069057728e-05	25.3061341796752	1.3454456437492327e-05	4.4848188124974505e-06	Day 14	2.0	mole/meter^3	ng/ml
Kasichayanula2011a		MAD2.5	9.0	DAP2.5M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD2.5	316.0	hr		2.6539665094598327e-05	13.7118727490381	6.996109458962565e-06	2.3320364863208555e-06	Day 14	4.0	mole/meter^3	ng/ml
Kasichayanula2011a		MAD2.5	9.0	DAP2.5M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD2.5	318.0	hr		1.8684267798885843e-05	9.49334698646343	4.534059130168977e-06	1.5113530433896592e-06	Day 14	6.0	mole/meter^3	ng/ml
Kasichayanula2011a		MAD2.5	9.0	DAP2.5M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD2.5	320.0	hr		1.662147771760789e-05	8.68379729921338	4.6168953205075665e-06	1.5389651068358562e-06	Day 14	8.0	mole/meter^3	ng/ml
Kasichayanula2011a		MAD2.5	9.0	DAP2.5M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD2.5	322.0	hr		1.1443868468187629e-05	7.42963950759495	6.727151647092546e-06	2.242383882364182e-06	Day 14	10.0	mole/meter^3	ng/ml
Kasichayanula2011a		MAD2.5	9.0	DAP2.5M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD2.5	324.0	hr		8.330472436085239e-06	4.91966446729762	3.70178322104453e-06	1.2339277403481767e-06	Day 14	12.0	mole/meter^3	ng/ml
Kasichayanula2011a		MAD2.5	9.0	DAP2.5M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD2.5	330.0	hr		4.93458093952489e-06	2.37137370566165	8.651996907971181e-07	2.883998969323727e-07	Day 14	18.0	mole/meter^3	ng/ml
Kasichayanula2011a		MAD2.5	9.0	DAP2.5M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD2.5	336.0	hr		4.564353887425974e-06	2.23042229081745	8.906952129485928e-07	2.9689840431619846e-07	Day 14	24.0	mole/meter^3	ng/ml
