study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	timeraw	mean_unit	value_unit
Kasichayanula2011a		MAD10	9.0	DAP10M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD10	312.225225225225	hr		8.549878720028175e-05	68.2135996137895	8.133443390698017e-05	2.7111477968993308e-05	Day 14	0.225225225225223	mole/meter^3	ng/ml
Kasichayanula2011a		MAD10	9.0	DAP10M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD10	312.5	hr		0.00040453858803493023	271.563231355148	0.0002596364280584485	8.654547601948283e-05	Day 14	0.5	mole/meter^3	ng/ml
Kasichayanula2011a		MAD10	9.0	DAP10M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD10	313.0	hr		0.00040229126192931796	194.406005767916	7.317668476297041e-05	2.4392228254323496e-05	Day 14	1.0	mole/meter^3	ng/ml
Kasichayanula2011a		MAD10	9.0	DAP10M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD10	313.5	hr		0.0003044898761434822	148.792364446057	5.941863443573678e-05	1.9806211478578925e-05	Day 14	1.5	mole/meter^3	ng/ml
Kasichayanula2011a		MAD10	9.0	DAP10M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD10	314.0	hr		0.00022918477350760826	119.071123545254	6.203309498763113e-05	2.0677698329210368e-05	Day 14	2.0	mole/meter^3	ng/ml
Kasichayanula2011a		MAD10	9.0	DAP10M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD10	316.0	hr		0.0001234915875253487	61.705315988352	2.7424017047102893e-05	9.141339015700965e-06	Day 14	4.0	mole/meter^3	ng/ml
Kasichayanula2011a		MAD10	9.0	DAP10M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD10	318.0	hr		9.34694380634148e-05	48.2915302842497	2.4639437514697966e-05	8.213145838232655e-06	Day 14	6.0	mole/meter^3	ng/ml
Kasichayanula2011a		MAD10	9.0	DAP10M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD10	320.0	hr		8.549878720028175e-05	47.2273468534645	3.0007364718442407e-05	1.0002454906147484e-05	Day 14	8.0	mole/meter^3	ng/ml
Kasichayanula2011a		MAD10	9.0	DAP10M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD10	322.0	hr		5.2366883489431204e-05	28.9261292607223	1.8379116517226868e-05	6.126372172408963e-06	Day 14	10.0	mole/meter^3	ng/ml
Kasichayanula2011a		MAD10	9.0	DAP10M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD10	324.0	hr		4.098312923961083e-05	22.3872113856833	1.3770330601668246e-05	4.590110200556091e-06	Day 14	12.0	mole/meter^3	ng/ml
Kasichayanula2011a		MAD10	9.0	DAP10M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD10	330.0	hr		2.2455089636141396e-05	11.6015530173997	5.919376316366355e-06	1.973125438788786e-06	Day 14	18.0	mole/meter^3	ng/ml
Kasichayanula2011a		MAD10	9.0	DAP10M	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_MAD10	336.0	hr		1.899914896325392e-05	10.731122716217	7.246464506495857e-06	2.4154881688319505e-06	Day 14	24.0	mole/meter^3	ng/ml
