study	group	count	intervention	measurement_type	substance	tissue	method	time	time_unit	mean	median	min	max	sd	se	cv	unit	comments
Hwang2022a	C3435T_TT	9.0	DAP10	auc_end	dapagliflozin	plasma	LC MS/MS	48.0	hr	128.53	NA	NA	NA	62.87	NA	NA	ng/ml*hr	NA
Hwang2022a	C1236T_CC	19.0	SIT100	cmax	sitagliptin	plasma	LC MS/MS	NA	NA	506.87	NA	NA	NA	117.07	NA	NA	ng/ml	NA
Hwang2022a	C1236T_CC	19.0	SIT100	auc_inf	sitagliptin	plasma	LC MS/MS	NA	NA	3707.2	NA	NA	NA	739.53	NA	NA	ng/ml*hr	NA
Hwang2022a	C1236T_CC	19.0	SIT100	auc_end	sitagliptin	plasma	LC MS/MS	72.0	hr	496.44	NA	NA	NA	157.17	NA	NA	ng/ml*hr	NA
Hwang2022a	C1236T_CT	53.0	SIT100	cmax	sitagliptin	plasma	LC MS/MS	NA	NA	446.62	NA	NA	NA	111.28	NA	NA	ng/ml	NA
Hwang2022a	C1236T_CT	53.0	SIT100	auc_inf	sitagliptin	plasma	LC MS/MS	NA	NA	3432.22	NA	NA	NA	614.42	NA	NA	ng/ml*hr	NA
Hwang2022a	C1236T_CT	53.0	SIT100	auc_end	sitagliptin	plasma	LC MS/MS	72.0	hr	472.88	NA	NA	NA	188.14	NA	NA	ng/ml*hr	NA
Hwang2022a	C1236T_TT	28.0	SIT100	cmax	sitagliptin	plasma	LC MS/MS	NA	NA	473.77	NA	NA	NA	144.98	NA	NA	ng/ml	NA
Hwang2022a	C1236T_TT	28.0	SIT100	auc_inf	sitagliptin	plasma	LC MS/MS	NA	NA	3444.94	NA	NA	NA	534.23	NA	NA	ng/ml*hr	NA
Hwang2022a	C1236T_TT	28.0	SIT100	auc_end	sitagliptin	plasma	LC MS/MS	72.0	hr	453.58	NA	NA	NA	229.61	NA	NA	ng/ml*hr	NA
Hwang2022a	G2677T/A_GG	25.0	SIT100	cmax	sitagliptin	plasma	LC MS/MS	NA	NA	467.26	NA	NA	NA	109.77	NA	NA	ng/ml	NA
Hwang2022a	G2677T/A_GG	25.0	SIT100	auc_inf	sitagliptin	plasma	LC MS/MS	NA	NA	3360.93	NA	NA	NA	506.44	NA	NA	ng/ml*hr	NA
Hwang2022a	G2677T/A_GG	25.0	SIT100	auc_end	sitagliptin	plasma	LC MS/MS	72.0	hr	451.55	NA	NA	NA	196.5	NA	NA	ng/ml*hr	NA
Hwang2022a	G2677T/A_GT	27.0	SIT100	cmax	sitagliptin	plasma	LC MS/MS	NA	NA	466.01	NA	NA	NA	166.64	NA	NA	ng/ml	NA
Hwang2022a	G2677T/A_GT	27.0	SIT100	auc_inf	sitagliptin	plasma	LC MS/MS	NA	NA	3590.95	NA	NA	NA	626.3	NA	NA	ng/ml*hr	NA
Hwang2022a	G2677T/A_GT	27.0	SIT100	auc_end	sitagliptin	plasma	LC MS/MS	72.0	hr	477.69	NA	NA	NA	213.27	NA	NA	ng/ml*hr	NA
Hwang2022a	G2677T/A_GA	20.0	SIT100	cmax	sitagliptin	plasma	LC MS/MS	NA	NA	470.15	NA	NA	NA	100.35	NA	NA	ng/ml	NA
Hwang2022a	G2677T/A_GA	20.0	SIT100	auc_inf	sitagliptin	plasma	LC MS/MS	NA	NA	3679.91	NA	NA	NA	852.18	NA	NA	ng/ml*hr	NA
Hwang2022a	G2677T/A_GA	20.0	SIT100	auc_end	sitagliptin	plasma	LC MS/MS	72.0	hr	452.85	NA	NA	NA	168.66	NA	NA	ng/ml*hr	NA
Hwang2022a	G2677T/A_TT	9.0	SIT100	cmax	sitagliptin	plasma	LC MS/MS	NA	NA	465.73	NA	NA	NA	111.89	NA	NA	ng/ml	NA
Hwang2022a	G2677T/A_TT	9.0	SIT100	auc_inf	sitagliptin	plasma	LC MS/MS	NA	NA	3477.17	NA	NA	NA	596.14	NA	NA	ng/ml*hr	NA
Hwang2022a	G2677T/A_TT	9.0	SIT100	auc_end	sitagliptin	plasma	LC MS/MS	72.0	hr	507.45	NA	NA	NA	262.86	NA	NA	ng/ml*hr	NA
Hwang2022a	G2677T/A_TA	17.0	SIT100	cmax	sitagliptin	plasma	LC MS/MS	NA	NA	443.49	NA	NA	NA	96.62	NA	NA	ng/ml	NA
Hwang2022a	G2677T/A_TA	17.0	SIT100	auc_inf	sitagliptin	plasma	LC MS/MS	NA	NA	3292.25	NA	NA	NA	445.67	NA	NA	ng/ml*hr	NA
Hwang2022a	G2677T/A_TA	17.0	SIT100	auc_end	sitagliptin	plasma	LC MS/MS	72.0	hr	477.6	NA	NA	NA	158.86	NA	NA	ng/ml*hr	NA
Hwang2022a	G2677T/A_AA	2.0	SIT100	cmax	sitagliptin	plasma	LC MS/MS	NA	NA	584.75	NA	NA	NA	NA	NA	NA	ng/ml	NA
Hwang2022a	G2677T/A_AA	2.0	SIT100	auc_inf	sitagliptin	plasma	LC MS/MS	NA	NA	3481.41	NA	NA	NA	NA	NA	NA	ng/ml*hr	NA
Hwang2022a	G2677T/A_AA	2.0	SIT100	auc_end	sitagliptin	plasma	LC MS/MS	72.0	hr	633.05	NA	NA	NA	202.44	NA	NA	ng/ml*hr	NA
Hwang2022a	C3435T_CC	49.0	SIT100	cmax	sitagliptin	plasma	LC MS/MS	NA	NA	474.14	NA	NA	NA	116.38	NA	NA	ng/ml	NA
Hwang2022a	C3435T_CC	49.0	SIT100	auc_inf	sitagliptin	plasma	LC MS/MS	NA	NA	3530.2	NA	NA	NA	669.78	NA	NA	ng/ml*hr	NA
Hwang2022a	C3435T_CC	49.0	SIT100	auc_end	sitagliptin	plasma	LC MS/MS	72.0	hr	471.06	NA	NA	NA	195.51	NA	NA	ng/ml*hr	NA
Hwang2022a	C3435T_CT	42.0	SIT100	cmax	sitagliptin	plasma	LC MS/MS	NA	NA	454.26	NA	NA	NA	136.79	NA	NA	ng/ml	NA
Hwang2022a	C3435T_CT	42.0	SIT100	auc_inf	sitagliptin	plasma	LC MS/MS	NA	NA	3430.15	NA	NA	NA	584.13	NA	NA	ng/ml*hr	NA
Hwang2022a	C3435T_CT	42.0	SIT100	auc_end	sitagliptin	plasma	LC MS/MS	72.0	hr	464.62	NA	NA	NA	180.7	NA	NA	ng/ml*hr	NA
Hwang2022a	C3435T_TT	9.0	SIT100	cmax	sitagliptin	plasma	LC MS/MS	NA	NA	472.81	NA	NA	NA	102.95	NA	NA	ng/ml	NA
Hwang2022a	C3435T_TT	9.0	SIT100	auc_inf	sitagliptin	plasma	LC MS/MS	NA	NA	3528.5	NA	NA	NA	564.05	NA	NA	ng/ml*hr	NA
Hwang2022a	C3435T_TT	9.0	SIT100	auc_end	sitagliptin	plasma	LC MS/MS	72.0	hr	511.11	NA	NA	NA	259.84	NA	NA	ng/ml*hr	NA
