study	group	count	intervention	measurement_type	substance	tissue	method	time	time_unit	mean	median	min	max	sd	se	cv	unit	comments
Hwang2022a	C3435T_CC+CT	91.0	DAP10	auc_end	dapagliflozin	plasma	LC MS/MS	48.0	hr	104.61	NA	NA	NA	53.72	NA	NA	ng/ml*hr	NA
Hwang2022a	C1236T_CT+TT	81.0	SIT100	cmax	sitagliptin	plasma	LC MS/MS	NA	NA	456.01	NA	NA	NA	123.74	NA	NA	ng/ml	NA
Hwang2022a	C1236T_CT+TT	81.0	SIT100	auc_inf	sitagliptin	plasma	LC MS/MS	NA	NA	3436.61	NA	NA	NA	584.59	NA	NA	ng/ml*hr	NA
Hwang2022a	C1236T_CT+TT	81.0	SIT100	auc_end	sitagliptin	plasma	LC MS/MS	72.0	hr	466.21	NA	NA	NA	202.2	NA	NA	ng/ml*hr	NA
Hwang2022a	C1236T_CC+CT	72.0	SIT100	cmax	sitagliptin	plasma	LC MS/MS	NA	NA	462.52	NA	NA	NA	115.15	NA	NA	ng/ml	NA
Hwang2022a	C1236T_CC+CT	72.0	SIT100	auc_inf	sitagliptin	plasma	LC MS/MS	NA	NA	3504.78	NA	NA	NA	655.77	NA	NA	ng/ml*hr	NA
Hwang2022a	C1236T_CC+CT	72.0	SIT100	auc_end	sitagliptin	plasma	LC MS/MS	72.0	hr	479.1	NA	NA	NA	179.71	NA	NA	ng/ml*hr	NA
Hwang2022a	G2677T/A_GA+GT	47.0	SIT100	cmax	sitagliptin	plasma	LC MS/MS	NA	NA	467.77	NA	NA	NA	140.92	NA	NA	ng/ml	NA
Hwang2022a	G2677T/A_GA+GT	47.0	SIT100	auc_inf	sitagliptin	plasma	LC MS/MS	NA	NA	3628.8	NA	NA	NA	723.63	NA	NA	ng/ml*hr	NA
Hwang2022a	G2677T/A_GA+GT	47.0	SIT100	auc_end	sitagliptin	plasma	LC MS/MS	72.0	hr	467.12	NA	NA	NA	193.94	NA	NA	ng/ml*hr	NA
Hwang2022a	G2677T/A_AT+GT	44.0	SIT100	cmax	sitagliptin	plasma	LC MS/MS	NA	NA	457.31	NA	NA	NA	142.79	NA	NA	ng/ml	NA
Hwang2022a	G2677T/A_AT+GT	44.0	SIT100	auc_inf	sitagliptin	plasma	LC MS/MS	NA	NA	3475.54	NA	NA	NA	576.82	NA	NA	ng/ml*hr	NA
Hwang2022a	G2677T/A_AT+GT	44.0	SIT100	auc_end	sitagliptin	plasma	LC MS/MS	72.0	hr	477.65	NA	NA	NA	192.07	NA	NA	ng/ml*hr	NA
Hwang2022a	G2677T/A_AT+GA	37.0	SIT100	cmax	sitagliptin	plasma	LC MS/MS	NA	NA	457.9	NA	NA	NA	98.21	NA	NA	ng/ml	NA
Hwang2022a	G2677T/A_AT+GA	37.0	SIT100	auc_inf	sitagliptin	plasma	LC MS/MS	NA	NA	3501.79	NA	NA	NA	714.08	NA	NA	ng/ml*hr	NA
Hwang2022a	G2677T/A_AT+GA	37.0	SIT100	auc_end	sitagliptin	plasma	LC MS/MS	72.0	hr	464.22	NA	NA	NA	162.43	NA	NA	ng/ml*hr	NA
Hwang2022a	C3435T_CT+TT	51.0	SIT100	cmax	sitagliptin	plasma	LC MS/MS	NA	NA	457.53	NA	NA	NA	130.73	NA	NA	ng/ml	NA
Hwang2022a	C3435T_CT+TT	51.0	SIT100	auc_inf	sitagliptin	plasma	LC MS/MS	NA	NA	3447.51	NA	NA	NA	576.31	NA	NA	ng/ml*hr	NA
Hwang2022a	C3435T_CT+TT	51.0	SIT100	auc_end	sitagliptin	plasma	LC MS/MS	72.0	hr	472.82	NA	NA	NA	194.67	NA	NA	ng/ml*hr	NA
Hwang2022a	C3435T_CC+CT	91.0	SIT100	cmax	sitagliptin	plasma	LC MS/MS	NA	NA	464.97	NA	NA	NA	125.88	NA	NA	ng/ml	NA
Hwang2022a	C3435T_CC+CT	91.0	SIT100	auc_inf	sitagliptin	plasma	LC MS/MS	NA	NA	3484.02	NA	NA	NA	630.25	NA	NA	ng/ml*hr	NA
Hwang2022a	C3435T_CC+CT	91.0	SIT100	auc_end	sitagliptin	plasma	LC MS/MS	72.0	hr	468.08	NA	NA	NA	187.81	NA	NA	ng/ml*hr	NA
